Growth (%),Date,Real Exchange Rate Growth (%),RER Index,France Inflation (%),US Inflation (%),France IP Growth (%),US IP Growth (%),France YoY IP Growth (%),US YoY IP Growth (%),France Reserves Index,US Reserves Index_x,US Inflation Rate (%),US Reserves Index_y
,1959-12-01,,6.520280975831839,,,,,,,,,,
,1959-12-31,,,,,,,,,96.60496232064739,100.508513392878,,100.508513392878
,1960-01-01,,6.413193353251568,,,,,,,,,,
0.0,1960-01-31,-1.6423774217277365,,1.3239862180175699,-0.34013605442166917,-3.8694773317929365,2.9172320217096814,,,97.60677671783341,100.38512411372378,-0.34013605442166917,100.38512411372378
,1960-02-01,,6.420277495338696,,,,,,,,,,
0.0,1960-02-29,0.11046200694286856,,0.23058021784843064,0.3412969283275391,2.3430459597474806,0.5603164139749373,,,100.0,100.0,0.3412969283275391,100.0
,1960-03-01,,6.420277495338696,,,,,,,,,,
0.0,1960-03-31,0.0,,0.0,0.0,0.3522160258291773,-0.2294329727959843,,,104.06402707125126,99.76163434708843,0.0,99.76163434708843
,1960-04-01,,6.432249383996315,,,,,,,,,,
0.0,1960-04-30,0.18646995657605192,,0.15338009005834152,0.34013605442169137,2.281368821292884,-0.7884362680681045,,,108.40689248305264,99.44988946377076,0.34013605442169137,99.44988946377076
,1960-05-01,,6.447058769647792,,,,,,,,,,
0.0,1960-05-31,0.23023649686721992,,-0.22970762607591455,0.0,0.08578781812982328,-0.23178807947037416,,,116.69968943753688,99.24564281607987,0.0,99.24564281607987
,1960-06-01,,6.473881838993319,,,,,,,,,,
0.0,1960-06-30,0.41605126157384653,,-0.07674889597651946,0.33898305084736347,0.0,0.2323265847993694,,,114.52909157696718,98.9441803726917,0.33898305084736347,98.9441803726917
,1960-07-01,,6.4491153640198835,,,,,,,,,,
0.0,1960-07-31,-0.38255988585182976,,0.3840290268586122,0.0,-7.628571428571485,-6.026490066225076,,,114.5847479323664,98.1477586617872,0.0,98.1477586617872
,1960-08-01,,6.3904429518088905,,,,,,,,,,
0.0,1960-08-31,-0.9097745799110823,,0.9181274702465769,0.0,-26.848128673059257,3.3826638477799875,,,120.70694702628093,97.2316867407937,0.0,97.2316867407937
,1960-09-01,,6.380768064959281,,,,,,,,,,
0.0,1960-09-30,-0.15139618524989684,,0.1516257408373578,0.0,43.128964059196996,1.5337423312882459,,,121.3748232910716,95.48647625457451,0.0,95.48647625457451
,1960-10-01,,6.41416990937204,,,,,,,,,,
0.0,1960-10-31,0.5234768616052543,,0.15140623745018011,0.6756756756755022,5.87887740029529,0.46995636119500084,,,122.82355822211339,93.79548226980188,0.6756756756755022,93.79548226980188
,1960-11-01,,6.394835466205556,,,,,,,,,,
0.0,1960-11-30,-0.3014332866086544,,0.3023446540362018,0.0,3.3761160714286254,-3.5750083528230614,,,126.33436112069639,91.41182574068621,0.0,91.41182574068621
,1960-12-01,,6.380409839571378,,,,,,,,,,
0.0,1960-12-31,-0.2255824518146321,,0.22609247676708133,0.0,-0.32388663967611864,-4.365904365904438,6.6416401963616645,-6.377204884667531,126.44623039504881,90.4798627761653,0.0,90.4798627761653
,1961-01-01,,6.375616597562022,,,,,,,,,,
0.0,1961-01-31,-0.07512435924771355,,0.07518083837081413,0.0,-3.3847820200378798,0.4710144927534632,7.179333133072818,-8.602504943968526,130.7874261161882,89.06555990222334,0.0,89.06555990222334
,1961-02-01,,6.370830551931127,,,,,,,,,,
0.0,1961-02-28,-0.0750679649200503,,0.07512435924770244,0.0,1.933856502242226,1.1179228272632402,6.750807161725958,-8.09570632579465,135.90781081291672,88.70006590109227,0.0,88.70006590109227
,1961-03-01,,6.375616597562022,,,,,,,,,,
0.0,1961-03-31,0.07512435924770244,,-0.0750679649200614,0.0,1.1822930987076763,1.355206847360635,7.633811055864337,-6.636005256241717,145.25919164709418,88.74773903167458,0.0,88.74773903167458
,1961-04-01,,6.380409839571378,,,,,,,,,,
0.0,1961-04-30,0.07518083837081413,,-0.07512435924771355,0.0,-0.08152173913043015,2.5334271639691375,5.147269087789463,-3.509933774834495,150.212607277625,89.57454067873451,0.0,89.57454067873451
,1961-05-01,,6.394835466205556,,,,,,,,,,
0.0,1961-05-31,0.22609247676710353,,-0.2255824518146321,0.0,0.5983138428065748,1.5099519560739072,5.685714285714161,-1.8254231662795606,157.83808453087258,89.72316867407937,0.0,89.72316867407937
,1961-06-01,,6.409325185531381,,,,,,,,,,
0.0,1961-06-30,0.2265847089014006,,-0.22607246326860064,0.0,0.48661800486620166,2.9073698444895824,6.1999999999998945,0.7947019867547311,167.35532130413972,90.2419645068869,0.0,90.2419645068869
,1961-07-01,,6.403973139338028,,,,,,,,,,
